star_rating,user_id,review_id,text,restaurant_id,time_created
4,7A75v8eEvKaORoGRaHt1-w,XeconJYptSzUMTlg9-SgKg,"High quality sushi in a city where good sushi seems to be hard to find. The lunch donburis are also really good, especially the katsudon.",sNVX7k89s8L-X4oSN0NIHA,2019-11-14 10:20:47
2,WOOhS3yC2dEjOkBCTXaLdg,hvZs1S5wmyvqt4rupRBtjQ,"Stopped in on a Monday for take-out sushi for lunch. It was busy. 25 min wait for takeout, which to me is usually a good sign because that means that sushi...",sNVX7k89s8L-X4oSN0NIHA,2019-07-31 12:21:10
3,QFM1R08njpc4-HG6KsrWJg,i0n7q73X8GkpoDqgffqCqg,Stopped in here after finding the other restaurants had a line and needed to wait.  This place is away from Faneuil Hall and not as busy.  It was also cold...,sNVX7k89s8L-X4oSN0NIHA,2019-06-11 07:22:55
4,j0In1_rhl_pc7eZwOJPeIQ,L2Z3o3EGfo30h8ML-yTVWg,"Soups, salads, sandwiches, baked goods, pizzas, beverages. They have something for everyone here. I can't believe the amount of times I have come here over...",6dj0t8vx2kdskDMhChLSHQ,2019-12-30 13:14:01
3,nl8gWLDo6U6MjqzbBmE_9A,b8lM57pRagfXZwWWEj4OWQ,"Tried a different salad at Uno Due Go.  Kinda had to since they don't list the Burrata Panzanella anymore. (RIyummyP) With their Build Your Own Salad...",6dj0t8vx2kdskDMhChLSHQ,2019-06-14 16:49:21
5,pyu2i4D_7o-MA4aSYa-wfw,z4ZUMiRXgp6psZeSUPzn-Q,"Woke up hankering for a good breakfast sandwich on my way to the office. Walking down Winter Street near Park Station there was a Starbucks on the way, Nah...",6dj0t8vx2kdskDMhChLSHQ,2019-04-17 05:18:52
4,iMt7NKZvwru6Tc52Hi7i4g,fV9Ae-0Y1OILIJ3NkKn1VQ,One cold evening and seemingly out of nowhere a Swissbakers popped up in front of my path. I am unsure of the countless times I have walked right past the...,r4s5Uv-09mXW3tvyR9ZI5g,2019-02-26 18:38:44
5,kV1kLU53pmOcsgbGT2IQIw,apnpOcM20yhyW9sWmLx5WQ,Stopped into the new Swissbakers location outside Td Garden on a Friday morning. At 7:30am there was a decent line but as there are a lot of behind behind...,r4s5Uv-09mXW3tvyR9ZI5g,2018-11-30 05:08:52
4,Wtj-sqX7gzD8PkD9d6Whqw,TWSHFRjOfROGxjyiReolPw,"Nice and modern cafe, very new. Not a lot of seating so not great for work, but the location isn't somewhere you'd want to stay for longer periods of time...",r4s5Uv-09mXW3tvyR9ZI5g,2019-01-21 12:01:23
5,BhZASq24915cVpTVvECCHg,pgLMvTAX2Q6DbPlUH2QbCQ,"Cobblestone was the best damn restaurant in the north end. WAY BETTER THAN PAULIS. They had the best burgers ever, the best breakfast for such a reasonable...",K7jF_DHzb6MtGN9vj7zbPg,2020-11-20 08:47:47
5,tfLUmbMSdwMx3Gq5zlOmFw,vXLTBXmW9MTE7ZBQlrOJRA,Yesterday I had a great hamburger- Cottage Burger - Meat was cooked to the temperature I requested/ I enjoyed every bit of this burger together with the egg...,K7jF_DHzb6MtGN9vj7zbPg,2020-09-13 11:49:01
3,nl8gWLDo6U6MjqzbBmE_9A,K-eSLLBcAHWjdY2UcizrLA,"Why would anyone go to the North End for a hamburger??? Well, they do claim to have ""Boston's Best Burger.""  But never mind that... The North End locals...",K7jF_DHzb6MtGN9vj7zbPg,2019-04-22 18:58:21
5,XFEFJ1dscH11Yf1OSch7Fg,xub-fuUqMML02zmv5w8Bgw,My favorite crepes at this place are Sweet Simplicity and Tuscan Chicken. Coffee is the best,0UY6UXEedB2_M7vK6pYISQ,2020-06-19 00:51:31
5,4ZbCVQZAbW3Reg-xw9Nxag,lPlevf6YFUvD3K9yjt-BhQ,"Exactly as the name indicates, this cafe has a warm, cozy and welcoming neighborhood vibe which I love. Great place for breakfast or just to grab a coffee....",0UY6UXEedB2_M7vK6pYISQ,2019-12-27 12:49:24
5,eT8FMQbkww4dBKKpXsh-oA,o2ojouI7OQJwhXHnqIOnNQ,Little hideaway a few streets away from Tatte/Target. The WiFi speed here is not bad either so it's a good place to sit and work. The cup of latte is creamy...,0UY6UXEedB2_M7vK6pYISQ,2020-01-17 19:24:18
4,nl8gWLDo6U6MjqzbBmE_9A,geCP8NofMxRCwPePlneB9g,Blackjack Pasta Kitchen took over the space of a longtime seafood order at the counter type spot after moving out to the South End from the Fenway...,6STg6HGBeQ5DV-T9TDpRdA,2020-03-01 20:10:46
4,CSq5fv45izA8bjB6yG3Xmw,E9tdEo7LLb0kKCk1D3SI7g,"For $17 I thought it was a little overpriced. I know it's located in the South End. Food in this area is overpriced, I'm not surprised. The pasta was good &...",6STg6HGBeQ5DV-T9TDpRdA,2019-11-06 12:28:01
1,-M7ujtAzUQzwNzu3fknzSw,KX-RM9zjXxEmNGfNSefrkg,"Ordered takeout and the food was soo gross. Do not order or eat here. Ordered a side of meatballs and italian sausage, and both arrived looking identical...",6STg6HGBeQ5DV-T9TDpRdA,2020-03-26 14:33:05
5,z5FKZ7GdTuihbR2h2ZuIQg,tvaM9679b5dMJx8yS6TNCA,"Cafe Polonia is the real deal, and I highly suggest you try it. Authentic is a word that gets used too often, but simply put Cafe Polonia is handmade...",j4GcfVzq1BCXGoPtNGOtgg,2020-07-27 17:57:03
4,Dz-f7oTcYyPCXT6E4OE2yA,LNl-kNif5I9SYIk_Wp8Wzw,"Great little spot. Stopped here with a big group pre-COVID and everyone enjoyed their food.",j4GcfVzq1BCXGoPtNGOtgg,2020-09-19 08:49:17
5,0JW58_UPpdVwQh60qdc60w,wDQlcLZusvHcphiJKQp-rA,"Went here with my boyfriend recently. We wanted some authentic Polish food and knew this was the place to go. The restaurant is very small but looks pretty...",j4GcfVzq1BCXGoPtNGOtgg,2019-09-03 10:10:03
5,JJ0IcFHcQsLAX8bPk6MCFQ,RVL-qXECx-JicetyECZ7-Q,"Still a damn fine establishment. Duck fat smashed rosemary potatoes. Whoever thought of those deserves a medal. If Backyard Betty's was a QB it would be...",eFA7z513ckKzfGPROQv0Ww,2019-09-21 15:53:42
2,G29-bpwo_tD_8l5FtzlGiQ,PJYKN3IuuBxu3-w4Or1EnQ,"What!!! I thought this would be a hit but it wasn't. :( The food is slightly over priced but not very good. Tried the chicken nachos and the buffalo...",eFA7z513ckKzfGPROQv0Ww,2020-01-23 19:25:33
4,nl8gWLDo6U6MjqzbBmE_9A,MjAwez2J8SPfjiPlnMGxyw,"The reviews for Backyard Betty's seemed a bit inconsistent (okay, more like, the reviews for their fried chicken sandwich was a bit inconsistent), so I came...",eFA7z513ckKzfGPROQv0Ww,2019-06-11 18:32:30
3,W4n-LVI6J_wUOec8slub_w,xg2u6cKv0bLQr5mwzhiV4w,"I have gone to this bar and restaurant many many times, and it is likely that I will continue going here because of convenience, given that it is close to...",dv56VSw7tClqOuTYUrOwJw,2020-02-27 19:04:17
4,-WAFsUeDcwt3qxGMm6EDeA,_pdLVhjaUm4h_cpMOfAonA,Fun Irish bar/restaurant to go to hang out with friends and have some tasty bar grub. I believe they do trivia some nights. The Kinsale burger ($13) came...,dv56VSw7tClqOuTYUrOwJw,2020-05-19 13:42:50
2,kU1Ww8XdkUV4C9XCaEmKVg,G9IYle2c17aqpHL9AJM3rg,"The Asgard feels like the kind of place a few finance bros would dream up if asked to imagine an Irish pub/restaurant...all of the gimmick, but completely...",dv56VSw7tClqOuTYUrOwJw,2020-01-09 02:25:48
4,hWDybu_KvYLSdEFzGrniTw,ShRzepH-NM01Q3b13l3fZw,"I stopped in to Kinsale for what my UK friends would call ""a swift pint."" I was in need for a beer and here we are on an afternoon to get that...",y6K0p0zC7pc2Mc0IjKTJ9Q,2018-09-24 05:38:12
4,56HDu19ZFGsZepFtKlptCw,9WLraVt0FgSUg77NyU8jQA,"While on a long layover in Boston, I decided to leave the airport and visit The Kinsale. It was a fairly busy weekday evening but I was able to get a table...",y6K0p0zC7pc2Mc0IjKTJ9Q,2020-01-01 09:01:51
4,orm1w73VdrYAEvYc-xCnrg,nxEh47X2k6iY2jdTI9Xbfw,My coworkers and I stopped by to celebrate our holiday lunch here. The atmosphere was decorated with garland and ornaments for the season. Our server was...,y6K0p0zC7pc2Mc0IjKTJ9Q,2019-12-17 11:23:26
